season_id,team_id,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus
21982,1610612744,44.23170731707317,91.5625,0.48087499999999983,0.4146341463414634,4.0,0.0,19.75609756097561,26.817073170731707,0.7338292682926828,,,43.34615384615385,23.78481012658228,,4.5,24.0,26.2375,108.63414634146342,-3.6219512195121952
21982,1610612745,40.707317073170735,90.54430379746836,0.45107594936708867,0.8170731707317073,4.5,0.25,17.097560975609756,23.573170731707318,0.7217439024390243,,,41.67088607594937,23.60759493670886,,5.0,18.0,26.4625,99.32926829268293,-11.597560975609756
21982,1610612746,44.21951219512195,92.9746835443038,0.478620253164557,0.7682926829268293,4.5,0.425,19.365853658536587,26.76829268292683,0.7256951219512194,,,42.876543209876544,25.5125,10.0,5.0,25.0,27.835443037974684,108.57317073170732,-4.829268292682927
21982,1610612747,48.34146341463415,91.3,0.5289124999999999,0.12195121951219512,1.5,0.0,18.23170731707317,24.76829268292683,0.7343902439024389,,,43.44303797468354,30.632911392405063,,5.5,26.0,23.6625,115.03658536585365,5.548780487804878
21982,1610612749,42.51219512195122,87.11111111111111,0.48896296296296304,0.45121951219512196,3.8333333333333335,0.2028333333333333,21.109756097560975,28.024390243902438,0.752780487804878,,,43.60493827160494,25.78481012658228,,5.333333333333333,14.166666666666666,25.896103896103895,106.58536585365853,4.402439024390244
21982,1610612751,42.80487804878049,87.1375,0.4943875000000003,0.36585365853658536,1.5,0.0,19.78048780487805,28.0609756097561,0.70240243902439,16.5,,45.20987654320987,26.271604938271604,11.5,9.166666666666666,22.5,26.564102564102566,105.7560975609756,2.768292682926829
21982,1610612752,39.90243902439025,82.85365853658537,0.4825000000000002,0.4024390243902439,1.8333333333333333,0.13340000000000002,19.76829268292683,27.829268292682926,0.7047682926829272,,,40.5,24.95,7.0,4.333333333333333,16.2,26.68354430379747,99.97560975609755,2.451219512195122
21982,1610612754,45.207317073170735,94.21518987341773,0.48107594936708853,0.6097560975609756,5.0,0.2834,17.646341463414632,23.29268292682927,0.7553048780487805,24.0,,44.08641975308642,27.151898734177216,12.0,7.0,18.2,25.45679012345679,108.67073170731707,-5.853658536585366
21982,1610612755,43.90243902439025,87.95121951219512,0.49931707317073176,0.3048780487804878,1.2839506172839505,0.19330000000000003,23.975609756097562,32.31707317073171,0.737963414634146,15.1875,,47.926829268292686,24.573170731707318,10.043478260869565,7.037037037037037,19.6,24.902439024390244,112.08536585365853,7.670731707317073
21982,1610612756,43.353658536585364,87.2,0.4994124999999999,0.4878048780487805,3.5,0.125,19.829268292682926,26.695121951219512,0.7521341463414634,,,43.89873417721519,28.189873417721518,11.0,6.0,21.0,25.21518987341772,107.02439024390245,5.060975609756097
21982,1610612757,42.18292682926829,87.0375,0.48595,0.4268292682926829,1.0,0.5,22.621951219512194,30.634146341463413,0.7407682926829268,,,43.6125,24.775,,5.0,15.5,23.8625,107.41463414634147,2.1341463414634148
21982,1610612758,45.34146341463415,91.39506172839506,0.4991358024691358,0.6463414634146342,4.0,0.0,22.426829268292682,30.853658536585368,0.7272195121951217,,,44.75949367088607,25.924050632911392,6.0,3.0,26.0,29.9375,113.7560975609756,1.451219512195122
21982,1610612759,45.09756097560975,89.67088607594937,0.5042025316455696,1.1219512195121952,3.0,0.333,23.01219512195122,30.097560975609756,0.7657926829268293,21.0,,46.9,27.443037974683545,6.5,8.5,18.5,25.5625,114.32926829268293,3.658536585365854
21982,1610612760,43.86585365853659,88.33333333333333,0.49257692307692297,0.35365853658536583,2.0,0.5,21.902439024390244,29.98780487804878,0.7280731707317074,,,45.1375,27.632911392405063,,7.0,23.0,23.890243902439025,109.98780487804878,3.207317073170732
21982,1610612762,42.98780487804878,89.575,0.4830874999999998,0.5365853658536586,4.0,0.143,22.48780487804878,29.76829268292683,0.7576463414634147,16.0,,45.02469135802469,26.45679012345679,9.5,7.0,16.5,24.354430379746834,109.0,-4.195121951219512
21982,1610612764,40.31707317073171,85.96153846153847,0.4699743589743589,0.8536585365853658,4.833333333333333,0.22766666666666668,17.70731707317073,25.073170731707318,0.7052926829268291,21.0,,43.139240506329116,24.78481012658228,6.0,6.166666666666667,20.428571428571427,23.753086419753085,99.1951219512195,-0.13414634146341464
21982,1610612765,44.18292682926829,92.75641025641026,0.47705128205128206,0.8780487804878049,3.3333333333333335,0.16666666666666666,23.426829268292682,31.5609756097561,0.7449390243902442,15.0,,46.275,25.675,6.0,8.166666666666666,21.0,25.88888888888889,112.67073170731707,-0.4024390243902439
21983,1610612737,39.390243902439025,83.03658536585365,0.47665853658536594,0.2804878048780488,1.0,0.5835,22.414634146341463,29.4390243902439,0.7630609756097562,12.0,,40.835443037974684,22.11392405063291,10.666666666666666,8.333333333333334,18.666666666666668,25.5,101.47560975609755,-1.2926829268292683
21983,1610612738,44.09756097560975,88.23170731707317,0.5021219512195121,0.6707317073170732,2.3333333333333335,0.18,23.25609756097561,29.341463414634145,0.7962926829268292,17.666666666666668,30.0,45.96341463414634,25.951219512195124,7.5,5.333333333333333,18.5,23.6875,112.1219512195122,6.560975609756097
21983,1610612739,41.0,88.1951219512195,0.4665731707317074,0.524390243902439,0.6666666666666666,0.0,19.74390243902439,26.5609756097561,0.7454756097560977,15.5,,44.025,23.7375,9.0,5.166666666666667,16.5,26.829268292682926,102.26829268292683,-4.2560975609756095
21983,1610612741,40.30487804878049,85.02439024390245,0.47623170731707326,0.24390243902439024,2.0,0.0,22.817073170731707,30.585365853658537,0.7451341463414637,12.0,32.0,41.86585365853659,25.524390243902438,9.0,7.2,21.6,26.79268292682927,103.67073170731707,-5.182926829268292
21983,1610612742,44.1219512195122,88.35365853658537,0.5006707317073171,0.5121951219512195,4.5,0.75,21.634146341463413,28.658536585365855,0.7542073170731706,8.0,27.0,41.25316455696203,26.658227848101266,8.5,6.5,19.5,23.317073170731707,110.39024390243902,0.4268292682926829
21983,1610612743,47.98780487804878,97.29268292682927,0.4935609756097561,0.9390243902439024,2.5,0.0,26.829268292682926,32.80487804878049,0.8185731707317078,11.0,30.0,43.670731707317074,30.5,11.0,5.0,16.5,27.756410256410255,123.7439024390244,-1.0975609756097562
21983,1610612744,42.91463414634146,91.8780487804878,0.4686219512195124,0.6707317073170732,2.5,0.0,23.353658536585368,31.4390243902439,0.7471707317073167,14.0,,43.39506172839506,22.444444444444443,13.0,7.5,22.5,25.695121951219512,109.85365853658537,-3.402439024390244
21983,1610612745,45.47560975609756,91.82926829268293,0.49719512195121945,0.36585365853658536,1.0,0.0,19.304878048780488,26.085365853658537,0.7357560975609759,19.0,30.0,44.85,26.8625,11.0,6.0,19.5,28.21951219512195,110.6219512195122,-3.0853658536585367
21983,1610612746,44.31707317073171,89.32926829268293,0.49810975609756103,0.2926829268292683,2.5,0.25,21.76829268292683,29.5609756097561,0.7394024390243905,,,44.77777777777778,24.075,,4.0,25.0,24.9,110.6951219512195,-3.2560975609756095
21983,1610612747,47.0,88.4390243902439,0.5329878048780489,0.7073170731707317,6.5,0.472,20.878048780487806,27.70731707317073,0.7521463414634146,10.0,,43.59493670886076,29.962025316455698,10.0,5.5,21.5,25.0,115.58536585365853,3.7560975609756095
21983,1610612749,41.853658536585364,85.08536585365853,0.4932195121951222,0.7195121951219512,3.3333333333333335,0.211,21.25609756097561,28.73170731707317,0.7355853658536584,14.0,,42.58024691358025,26.075949367088608,8.5,5.833333333333333,18.0,26.901234567901234,105.6829268292683,4.158536585365853
21983,1610612751,44.073170731707314,88.46341463414635,0.4988292682926827,0.5975609756097561,2.6666666666666665,0.2334,21.24390243902439,30.329268292682926,0.7000365853658537,21.0,,43.0,26.175,11.5,9.666666666666666,18.166666666666668,27.308641975308642,109.98780487804878,1.0975609756097562
21983,1610612752,41.292682926829265,83.36585365853658,0.49610975609756114,0.573170731707317,3.1666666666666665,0.19433333333333333,23.70731707317073,30.609756097560975,0.7749390243902438,,,40.55555555555556,24.82716049382716,,4.333333333333333,19.6,27.646341463414632,106.86585365853658,3.841463414634146
